season,week,player_id,player_name,position,pro_team,points,receptions
2023,10,4374302,Amon-Ra St. Brown,WR,DET,22.5,8.0
2023,10,4379399,James Cook,RB,BUF,10.0,2.0
2023,10,4385690,Dalton Kincaid,TE,BUF,11.1,5.0
2023,10,4421446,Craig Reynolds,RB,DET,0.0,0.0
2023,10,4426354,George Pickens,WR,PIT,4.5,3.0
2023,10,4426385,Zach Charbonnet,RB,SEA,6.2,4.0
2023,10,4426386,Roschon Johnson,RB,CHI,3.2,4.0
2023,10,4426388,Jameson Williams,WR,DET,1.8,2.0
2023,10,4426485,Jonathan Mingo,WR,CAR,2.0,3.0
2023,10,4426502,Drake London,WR,ATL,3.6,3.0
2023,10,4426875,Sam Howell,QB,SEA,24.18,0.0
2023,10,4427095,DeMario Douglas,WR,NE,8.4,6.0
2023,10,4427366,Breece Hall,RB,NYJ,7.5,3.0
2023,10,4428085,Luke Musgrave,TE,GB,6.4,2.0
2023,10,4428557,Tyjae Spears,RB,TEN,6.0,4.0
2023,10,4429013,Tank Bigsby,RB,JAX,0.5,0.0
2023,10,4429025,Quentin Johnston,WR,LAC,9.4,4.0
2023,10,4429084,Anthony Richardson,QB,IND,0.0,0.0
2023,10,4429202,Israel Abanikanda,RB,NYJ,0.0,0.0
2023,10,4429205,Jordan Addison,WR,MIN,6.9,4.0
2023,10,4429615,Zay Flowers,WR,BAL,7.3,5.0
2023,10,4429795,Jahmyr Gibbs,RB,DET,23.2,3.0
2023,10,4430027,Sam LaPorta,TE,DET,4.0,4.0
2023,10,4430807,Bijan Robinson,RB,ATL,16.6,1.0
2023,10,4430871,Sean Tucker,RB,TB,0.0,0.0
2023,10,4430878,Jaxon Smith-Njigba,WR,SEA,5.3,4.0
2023,10,4431453,Deuce Vaughn,RB,DAL,0.9,1.0
2023,10,4432577,C.J. Stroud,QB,HOU,19.04,0.0
2023,10,4432620,Parker Washington,WR,JAX,0.0,0.0
2023,10,4567048,Kenneth Walker III,RB,SEA,18.7,1.0
2023,10,4567156,Treylon Burks,WR,TEN,0.0,0.0
2023,10,4569173,Rhamondre Stevenson,RB,NE,10.2,3.0
2023,10,4569587,Wan'Dale Robinson,WR,NYG,0.6,2.0
2023,10,4569618,Garrett Wilson,WR,NYJ,9.3,9.0
2023,10,4569987,Jaylen Warren,RB,PIT,17.0,2.0
2023,10,4596334,Keaton Mitchell,RB,BAL,12.6,1.0
2023,10,4599739,Kendre Miller,RB,NO,0.0,0.0
2023,10,4686472,Marvin Mims Jr.,WR,DEN,-0.3,0.0
2023,10,4688813,Josh Downs,WR,IND,4.0,2.0
2023,10,4697815,Rachaad White,RB,TB,15.8,2.0
2023,10,4722893,Jaleel McLaughlin,RB,DEN,1.2,2.0
2023,11,-16033,Ravens D/ST,D/ST,BAL,5.0,0.0
2023,11,-16030,Jaguars D/ST,D/ST,JAX,7.0,0.0
2023,11,-16028,Commanders D/ST,D/ST,WSH,9.0,0.0
2023,11,-16027,Buccaneers D/ST,D/ST,TB,4.0,0.0
2023,11,-16026,Seahawks D/ST,D/ST,SEA,4.0,0.0
2023,11,-16025,49ers D/ST,D/ST,SF,9.0,0.0
2023,11,-16024,Chargers D/ST,D/ST,LAC,3.0,0.0
2023,11,-16023,Steelers D/ST,D/ST,PIT,6.0,0.0
2023,11,-16021,Eagles D/ST,D/ST,PHI,6.0,0.0
2023,11,-16020,Jets D/ST,D/ST,NYJ,2.0,0.0
2023,11,-16016,Vikings D/ST,D/ST,MIN,2.0,0.0
2023,11,-16015,Dolphins D/ST,D/ST,MIA,11.0,0.0
2023,11,-16013,Raiders D/ST,D/ST,LV,7.0,0.0
2023,11,-16012,Chiefs D/ST,D/ST,KC,7.0,0.0
2023,11,-16010,Titans D/ST,D/ST,TEN,0.0,0.0
2023,11,-16009,Packers D/ST,D/ST,GB,4.0,0.0
2023,11,-16008,Lions D/ST,D/ST,DET,6.0,0.0
2023,11,-16007,Broncos D/ST,D/ST,DEN,8.0,0.0
2023,11,-16006,Cowboys D/ST,D/ST,DAL,20.0,0.0
2023,11,-16005,Browns D/ST,D/ST,CLE,6.0,0.0
2023,11,-16004,Bengals D/ST,D/ST,CIN,2.0,0.0
2023,11,-16002,Bills D/ST,D/ST,BUF,18.0,0.0
2023,11,8439,Aaron Rodgers,QB,NYJ,0.0,0.0
2023,11,10621,Nick Folk,K,TEN,2.0,0.0
2023,11,11122,Matt Prater,K,ARI,3.5,0.0
2023,11,12483,Matthew Stafford,QB,LAR,9.7,0.0
2023,11,13982,Julio Jones,WR,PHI,0.5,2.0
2023,11,14880,Kirk Cousins,QB,ATL,0.0,0.0
2023,11,14881,Russell Wilson,QB,PIT,14.46,0.0
2023,11,15683,Justin Tucker,K,BAL,7.5,0.0
2023,11,15795,DeAndre Hopkins,WR,TEN,11.9,4.0
2023,11,15818,Keenan Allen,WR,CHI,17.6,10.0
2023,11,15835,Zach Ertz,TE,WSH,0.0,0.0
2023,11,15847,Travis Kelce,TE,KC,8.4,7.0
2023,11,15864,Geno Smith,QB,SEA,13.22,0.0
2023,11,15880,Robert Woods,WR,HOU,4.4,5.0
2023,11,15920,Latavius Murray,RB,BUF,3.5,0.0
2023,11,15965,Dustin Hopkins,K,CLE,4.0,0.0
2023,11,16339,Brandon McManus,K,WSH,7.0,0.0
2023,11,16460,Adam Thielen,WR,CAR,7.4,8.0
2023,11,16731,Brandin Cooks,WR,DAL,4.2,3.0
2023,11,16733,Odell Beckham Jr.,WR,None,11.6,4.0
2023,11,16737,Mike Evans,WR,TB,10.3,5.0
2023,11,16782,Jerick McKinnon,RB,KC,1.5,2.0
2023,11,16800,Davante Adams,WR,LV,14.2,7.0
2023,11,16813,Logan Thomas,TE,WSH,3.8,5.0
2023,11,17427,Cairo Santos,K,CHI,9.5,0.0
2023,11,2473037,Jason Myers,K,SEA,7.0,0.0
2023,11,2573401,Tyler Higbee,TE,LAR,1.7,1.0
2023,11,2576414,Raheem Mostert,RB,MIA,9.3,1.0
2023,11,2576925,Darren Waller,TE,NYG,0.0,0.0
2023,11,2577327,Tyler Lockett,WR,SEA,5.1,5.0
2023,11,2577417,Dak Prescott,QB,DAL,16.16,0.0
2023,11,2971573,Ka'imi Fairbairn,K,HOU,0.0,0.0
2023,11,2976212,Stefon Diggs,WR,BUF,2.7,4.0
2023,11,2976499,Amari Cooper,WR,CLE,3.4,4.0
2023,11,2977187,Cooper Kupp,WR,LAR,1.1,1.0
2023,11,3040151,George Kittle,TE,SF,14.9,8.0
2023,11,3042519,Aaron Jones,RB,MIN,1.7,1.0
2023,11,3043078,Derrick Henry,RB,BAL,4.4,1.0
2023,11,3043116,Demarcus Robinson,WR,LAR,2.4,2.0
2023,11,3044720,Joshua Dobbs,QB,SF,16.94,0.0
2023,11,3045138,Mike Williams,WR,NYJ,0.0,0.0
2023,11,3045144,Tyler Boyd,WR,CIN,2.2,3.0
2023,11,3045147,James Conner,RB,ARI,6.3,2.0
2023,11,3046779,Jared Goff,QB,DET,13.74,0.0
2023,11,3049916,Matt Breida,RB,NYG,-0.1,0.0
2023,11,3050478,Jake Elliott,K,PHI,3.0,0.0
2023,11,3051738,Marquez Valdes-Scantling,WR,KC,0.0,0.0
2023,11,3051876,Evan Engram,TE,JAX,2.9,4.0
2023,11,3051909,Daniel Carlson,K,LV,4.5,0.0
2023,11,3051926,Gus Edwards,RB,LAC,19.0,2.0
2023,11,3052587,Baker Mayfield,QB,TB,10.34,0.0
2023,11,3055899,Harrison Butker,K,KC,4.0,0.0
2023,11,3059722,Zay Jones,WR,JAX,2.0,4.0
2023,11,3059915,Kareem Hunt,RB,CLE,3.7,3.0
2023,11,3068267,Austin Ekeler,RB,WSH,5.0,2.0
2023,11,3115306,Josh Reynolds,WR,DET,1.1,1.0
2023,11,3115394,DJ Chark Jr.,WR,CAR,0.0,0.0
2023,11,3116165,Chris Godwin,WR,TB,3.9,6.0
2023,11,3116365,Mark Andrews,TE,BAL,2.3,2.0
2023,11,3116385,Joe Mixon,RB,HOU,16.0,5.0
2023,11,3116389,Samaje Perine,RB,DEN,6.7,7.0
2023,11,3116406,Tyreek Hill,WR,MIA,20.6,10.0
2023,11,3116593,Dalvin Cook,RB,BAL,1.3,0.0
2023,11,3117251,Christian McCaffrey,RB,SF,16.3,5.0
2023,11,3117256,Dalton Schultz,TE,HOU,9.2,2.0
2023,11,3121023,Dallas Goedert,TE,PHI,0.0,0.0
2023,11,3121409,Noah Brown,WR,HOU,0.0,0.0
2023,11,3121422,Terry McLaurin,WR,WSH,4.3,5.0
2023,11,3121427,Curtis Samuel,WR,BUF,0.5,1.0
2023,11,3122672,Royce Freeman,RB,LAR,7.3,0.0
2023,11,3122840,Deshaun Watson,QB,CLE,0.0,0.0
2023,11,3122976,Jeff Wilson Jr.,RB,MIA,0.0,0.0
2023,11,3123076,David Njoku,TE,CLE,5.6,7.0
2023,11,3124679,Jason Sanders,K,MIA,5.5,0.0
2023,11,3125116,D'Onta Foreman,RB,CLE,7.4,0.0
2023,11,3126486,Deebo Samuel,WR,SF,6.2,3.0
2023,11,3128390,Allen Lazard,WR,NYJ,0.0,0.0
2023,11,3128429,Courtland Sutton,WR,DEN,12.6,4.0
2023,11,3128720,Nick Chubb,RB,CLE,0.0,0.0
2023,11,3135321,Hunter Renfrow,WR,LV,4.2,5.0
2023,11,3139477,Patrick Mahomes,QB,KC,16.88,0.0
2023,11,3139602,D'Ernest Johnson,RB,JAX,5.4,1.0
2023,11,3139925,Rashaad Penny,RB,PHI,0.0,0.0
2023,11,3150744,Chase McLaughlin,K,TB,2.0,0.0
2023,11,3886812,Jake Browning,QB,CIN,10.72,0.0
2023,11,3895856,Christian Kirk,WR,JAX,4.8,3.0
2023,11,3910544,Joshua Kelley,RB,LAC,1.3,0.0
2023,11,3912092,Donald Parham Jr.,TE,LAC,5.7,4.0
2023,11,3915416,DJ Moore,WR,CHI,15.6,7.0
2023,11,3915486,Tyler Conklin,TE,NYJ,1.8,2.0
2023,11,3915511,Joe Burrow,QB,CIN,8.74,0.0
2023,11,3916148,Tony Pollard,RB,TEN,14.0,4.0
2023,11,3916387,Lamar Jackson,QB,BAL,23.96,0.0
2023,11,3916433,Jakobi Meyers,WR,LV,4.9,4.0
2023,11,3916566,K.J. Osborn,WR,NE,0.7,1.0
2023,11,3917232,Tyler Bass,K,BUF,8.5,0.0
2023,11,3917315,Kyler Murray,QB,ARI,21.66,0.0
2023,11,3917792,Daniel Jones,QB,NYG,0.0,0.0
2023,11,3918298,Josh Allen,QB,BUF,22.5,0.0
2023,11,3925357,Calvin Ridley,WR,TEN,24.1,7.0
2023,11,3929630,Saquon Barkley,RB,PHI,26.0,4.0
2023,11,3932905,Diontae Johnson,WR,CAR,1.6,2.0
2023,11,3953687,Brandon Aubrey,K,DAL,5.0,0.0
2023,11,4035222,Trayveon Williams,RB,CIN,2.0,0.0
2023,11,4035538,David Montgomery,RB,DET,15.8,2.0
2023,11,4035886,Khalil Herbert,RB,CHI,4.1,2.0
2023,11,4036133,T.J. Hockenson,TE,MIN,5.5,4.0
2023,11,4036348,Michael Gallup,WR,DAL,3.1,3.0
2023,11,4036378,Jordan Love,QB,GB,20.88,0.0
2023,11,4038441,Justice Hill,RB,BAL,0.7,1.0
2023,11,4038815,Rico Dowdle,RB,DAL,2.0,2.0
2023,11,4038941,Justin Herbert,QB,LAC,25.7,0.0
2023,11,4039359,Darrell Henderson Jr.,RB,None,8.9,4.0
2023,11,4040655,Darnell Mooney,WR,ATL,2.4,1.0
2023,11,4040715,Jalen Hurts,QB,PHI,18.9,0.0
2023,11,4040761,Devin Singletary,RB,NYG,17.8,2.0
2023,11,4045163,Miles Sanders,RB,CAR,5.2,1.0
2023,11,4047365,Josh Jacobs,RB,GB,5.1,1.0
2023,11,4047646,A.J. Brown,WR,PHI,0.8,1.0
2023,11,4047650,DK Metcalf,WR,SEA,15.4,5.0
2023,11,4048244,Alexander Mattison,RB,LV,6.0,1.0
2023,11,4239934,AJ Dillon,RB,GB,6.1,4.0
2023,11,4239993,Tee Higgins,WR,CIN,0.0,0.0
2023,11,4239996,Travis Etienne Jr.,RB,JAX,5.9,3.0
2023,11,4240021,Cam Akers,RB,MIN,0.0,0.0
2023,11,4240455,Deon Jackson,RB,NYG,0.0,0.0
2023,11,4240600,Kadarius Toney,WR,KC,2.6,2.0
2023,11,4241372,Marquise Brown,WR,KC,1.2,2.0
2023,11,4241389,CeeDee Lamb,WR,DAL,10.5,6.0
2023,11,4241416,Chuba Hubbard,RB,CAR,6.5,2.0
2023,11,4241457,Najee Harris,RB,PIT,3.6,1.0
2023,11,4241463,Jerry Jeudy,WR,CLE,5.8,5.0
2023,11,4241474,Brian Robinson Jr.,RB,WSH,13.2,7.0
2023,11,4241478,DeVonta Smith,WR,PHI,9.9,6.0
2023,11,4241479,Tua Tagovailoa,QB,MIA,17.6,0.0
2023,11,4241555,Elijah Mitchell,RB,SF,2.4,0.0
2023,11,4241985,J.K. Dobbins,RB,BAL,0.0,0.0
2023,11,4242214,Clyde Edwards-Helaire,RB,KC,2.0,0.0
2023,11,4242355,Jake Ferguson,TE,DAL,3.2,3.0
2023,11,4242431,Ty Chandler,RB,MIN,11.0,4.0
2023,11,4242433,Joshua Palmer,WR,LAC,0.0,0.0
2023,11,4242519,Anders Carlson,K,GB,1.5,0.0
2023,11,4243315,Salvon Ahmed,RB,MIA,9.1,3.0
2023,11,4243331,Cade Otton,TE,TB,4.9,4.0
2023,11,4243371,Riley Patterson,K,JAX,3.0,0.0
2023,11,4243389,Calvin Austin III,WR,PIT,0.0,0.0
2023,11,4243537,Gabe Davis,WR,JAX,0.0,0.0
2023,11,4248528,Christian Watson,WR,GB,8.2,2.0
2023,11,4258173,Nico Collins,WR,HOU,6.5,7.0
2023,11,4258595,Cole Kmet,TE,CHI,2.0,3.0
2023,11,4259545,D'Andre Swift,RB,CHI,16.7,3.0
2023,11,4262921,Justin Jefferson,WR,MIN,0.0,0.0
2023,11,4360234,Evan McPherson,K,CIN,5.0,0.0
2023,11,4360238,Dameon Pierce,RB,HOU,0.0,0.0
2023,11,4360294,Antonio Gibson,RB,NE,0.0,0.0
2023,11,4360310,Trevor Lawrence,QB,JAX,32.18,0.0
2023,11,4360438,Brandon Aiyuk,WR,SF,21.6,5.0
2023,11,4360569,Jordan Mason,RB,SF,0.0,0.0
2023,11,4360635,Chigoziem Okonkwo,TE,TEN,0.6,1.0
2023,11,4360761,Michael Wilson,WR,ARI,0.0,0.0
2023,11,4360797,Tutu Atwell,WR,LAR,1.7,1.0
2023,11,4360939,Rashod Bateman,WR,BAL,7.0,1.0
2023,11,4361050,Isaiah Likely,TE,BAL,0.0,0.0
2023,11,4361307,Trey McBride,TE,ARI,4.3,5.0
2023,11,4361409,Jahan Dotson,WR,WSH,8.3,3.0
2023,11,4361411,Pat Freiermuth,TE,PIT,0.7,1.0
2023,11,4361432,Romeo Doubs,WR,GB,11.3,5.0
2023,11,4361529,Isiah Pacheco,RB,KC,9.1,1.0
2023,11,4361579,Javonte Williams,RB,DEN,5.3,2.0
2023,11,4361741,Brock Purdy,QB,SF,26.72,0.0
2023,11,4361777,Zamir White,RB,LV,0.0,0.0
2023,11,4362081,Cameron Dicker,K,LAC,5.0,0.0
2023,11,4362087,Keaontay Ingram,RB,KC,0.0,0.0
2023,11,4362238,Chase Brown,RB,CIN,0.0,0.0
2023,11,4362249,Jayden Reed,WR,GB,15.2,4.0
2023,11,4362478,Emari Demercado,RB,ARI,0.0,0.0
2023,11,4362628,Ja'Marr Chase,WR,CIN,7.2,2.0
2023,11,4362887,Justin Fields,QB,PIT,21.16,0.0
2023,11,4366031,Tank Dell,WR,HOU,20.9,8.0
2023,11,4371733,Kenneth Gainwell,RB,PHI,0.5,1.0
2023,11,4372016,Jaylen Waddle,WR,MIA,5.5,4.0
2023,11,4372019,Jerome Ford,RB,CLE,9.9,2.0
2023,11,4372066,Jake Moody,K,SF,6.0,0.0
2023,11,4372414,Elijah Moore,WR,CLE,6.0,6.0
2023,11,4372485,Rondale Moore,WR,ATL,11.4,1.0
2023,11,4373678,Khalil Shakir,WR,BUF,17.5,3.0
2023,11,4374302,Amon-Ra St. Brown,WR,DET,13.7,8.0
2023,11,4379399,James Cook,RB,BUF,16.2,3.0
2023,11,4385690,Dalton Kincaid,TE,BUF,4.6,6.0
2023,11,4421446,Craig Reynolds,RB,DET,-2.0,0.0
2023,11,4426354,George Pickens,WR,PIT,3.7,4.0
2023,11,4426385,Zach Charbonnet,RB,SEA,6.9,6.0
2023,11,4426386,Roschon Johnson,RB,CHI,3.0,0.0
2023,11,4426388,Jameson Williams,WR,DET,10.4,2.0
2023,11,4426485,Jonathan Mingo,WR,CAR,0.6,1.0
2023,11,4426515,Puka Nacua,WR,LAR,13.7,5.0
2023,11,4426875,Sam Howell,QB,SEA,17.74,0.0
2023,11,4427366,Breece Hall,RB,NYJ,13.3,5.0
2023,11,4428085,Luke Musgrave,TE,GB,2.8,4.0
2023,11,4428331,Rashee Rice,WR,KC,4.2,4.0
2023,11,4428557,Tyjae Spears,RB,TEN,2.6,2.0
2023,11,4429013,Tank Bigsby,RB,JAX,2.1,0.0
2023,11,4429025,Quentin Johnston,WR,LAC,2.1,2.0
2023,11,4429160,De'Von Achane,RB,MIA,0.5,1.0
2023,11,4429202,Israel Abanikanda,RB,NYJ,1.6,1.0
2023,11,4429205,Jordan Addison,WR,MIN,4.4,3.0
2023,11,4429615,Zay Flowers,WR,BAL,5.0,3.0
2023,11,4429795,Jahmyr Gibbs,RB,DET,15.5,6.0
2023,11,4430027,Sam LaPorta,TE,DET,3.8,3.0
2023,11,4430191,Skyy Moore,WR,KC,0.4,1.0
2023,11,4430737,Kyren Williams,RB,LAR,0.0,0.0
2023,11,4430871,Sean Tucker,RB,TB,0.0,0.0
2023,11,4430878,Jaxon Smith-Njigba,WR,SEA,4.0,3.0
2023,11,4431453,Deuce Vaughn,RB,DAL,0.0,0.0
2023,11,4432577,C.J. Stroud,QB,HOU,15.34,0.0
2023,11,4432620,Parker Washington,WR,JAX,0.0,0.0
2023,11,4567048,Kenneth Walker III,RB,SEA,1.6,1.0
2023,11,4567156,Treylon Burks,WR,TEN,0.0,0.0
2023,11,4569587,Wan'Dale Robinson,WR,NYG,3.7,3.0
2023,11,4569618,Garrett Wilson,WR,NYJ,-1.1,2.0
2023,11,4569987,Jaylen Warren,RB,PIT,20.5,3.0
2023,11,4596334,Keaton Mitchell,RB,BAL,4.1,1.0
2023,11,4685035,Zach Evans,RB,LAR,0.0,0.0
2023,11,4686472,Marvin Mims Jr.,WR,DEN,1.2,2.0
2023,11,4697815,Rachaad White,RB,TB,11.8,6.0
2023,11,4722893,Jaleel McLaughlin,RB,DEN,1.5,5.0
2023,12,-16033,Ravens D/ST,D/ST,BAL,14.0,0.0
2023,12,-16030,Jaguars D/ST,D/ST,JAX,4.0,0.0
2023,12,-16028,Commanders D/ST,D/ST,WSH,-3.0,0.0
2023,12,-16027,Buccaneers D/ST,D/ST,TB,4.0,0.0
2023,12,-16026,Seahawks D/ST,D/ST,SEA,8.0,0.0
2023,12,-16025,49ers D/ST,D/ST,SF,13.0,0.0
2023,12,-16024,Chargers D/ST,D/ST,LAC,2.0,0.0
2023,12,-16023,Steelers D/ST,D/ST,PIT,9.0,0.0
2023,12,-16021,Eagles D/ST,D/ST,PHI,4.0,0.0
2023,12,-16020,Jets D/ST,D/ST,NYJ,13.0,0.0
2023,12,-16018,Saints D/ST,D/ST,NO,4.0,0.0
2023,12,-16017,Patriots D/ST,D/ST,NE,11.0,0.0
2023,12,-16016,Vikings D/ST,D/ST,MIN,10.0,0.0
2023,12,-16015,Dolphins D/ST,D/ST,MIA,20.0,0.0
2023,12,-16013,Raiders D/ST,D/ST,LV,0.0,0.0
2023,12,-16012,Chiefs D/ST,D/ST,KC,2.0,0.0
2023,12,-16011,Colts D/ST,D/ST,IND,10.0,0.0
2023,12,-16010,Titans D/ST,D/ST,TEN,9.0,0.0
2023,12,-16009,Packers D/ST,D/ST,GB,15.0,0.0
2023,12,-16008,Lions D/ST,D/ST,DET,0.0,0.0
2023,12,-16007,Broncos D/ST,D/ST,DEN,15.0,0.0
2023,12,-16006,Cowboys D/ST,D/ST,DAL,15.0,0.0
2023,12,-16005,Browns D/ST,D/ST,CLE,3.0,0.0
2023,12,-16004,Bengals D/ST,D/ST,CIN,5.0,0.0
2023,12,-16002,Bills D/ST,D/ST,BUF,3.0,0.0
2023,12,-16001,Falcons D/ST,D/ST,ATL,12.0,0.0
2023,12,8439,Aaron Rodgers,QB,NYJ,0.0,0.0
2023,12,10621,Nick Folk,K,TEN,4.5,0.0
2023,12,11122,Matt Prater,K,ARI,-1.0,0.0
2023,12,12483,Matthew Stafford,QB,LAR,23.36,0.0
2023,12,13982,Julio Jones,WR,PHI,0.0,1.0
2023,12,14880,Kirk Cousins,QB,ATL,0.0,0.0
2023,12,14881,Russell Wilson,QB,PIT,16.76,0.0
2023,12,15683,Justin Tucker,K,BAL,5.0,0.0
2023,12,15795,DeAndre Hopkins,WR,TEN,4.9,3.0
2023,12,15818,Keenan Allen,WR,CHI,8.6,14.0
2023,12,15835,Zach Ertz,TE,WSH,0.0,0.0
2023,12,15847,Travis Kelce,TE,KC,9.1,6.0
2023,12,15864,Geno Smith,QB,SEA,7.3,0.0
2023,12,15880,Robert Woods,WR,HOU,4.0,2.0
2023,12,15920,Latavius Murray,RB,BUF,4.8,3.0
2023,12,15965,Dustin Hopkins,K,CLE,3.0,0.0
2023,12,16339,Brandon McManus,K,WSH,6.5,0.0
2023,12,16460,Adam Thielen,WR,CAR,0.2,1.0
2023,12,16731,Brandin Cooks,WR,DAL,13.2,4.0
2023,12,16733,Odell Beckham Jr.,WR,None,3.4,3.0
2023,12,16737,Mike Evans,WR,TB,19.0,6.0
2023,12,16757,Derek Carr,QB,NO,10.86,0.0
2023,12,16782,Jerick McKinnon,RB,KC,0.0,0.0
2023,12,16800,Davante Adams,WR,LV,7.3,5.0
2023,12,16813,Logan Thomas,TE,WSH,1.5,2.0
2023,12,17427,Cairo Santos,K,CHI,6.0,0.0
2023,12,2468609,Taysom Hill,TE,NO,6.1,2.0
2023,12,2473037,Jason Myers,K,SEA,4.0,0.0
2023,12,2565969,Taylor Heinicke,QB,ATL,0.0,0.0
2023,12,2573401,Tyler Higbee,TE,LAR,14.9,5.0
2023,12,2576414,Raheem Mostert,RB,MIA,21.4,0.0
2023,12,2576925,Darren Waller,TE,NYG,0.0,0.0
2023,12,2577327,Tyler Lockett,WR,SEA,3.0,3.0
2023,12,2577417,Dak Prescott,QB,DAL,32.24,0.0
2023,12,2971573,Ka'imi Fairbairn,K,HOU,0.0,0.0
2023,12,2976212,Stefon Diggs,WR,BUF,13.4,6.0
2023,12,2976316,Michael Thomas,WR,NO,0.0,0.0
2023,12,2976499,Amari Cooper,WR,CLE,1.6,2.0
2023,12,2977187,Cooper Kupp,WR,LAR,1.8,3.0
2023,12,2980453,Jamaal Williams,RB,NO,1.0,2.0
2023,12,3040151,George Kittle,TE,SF,1.9,3.0
2023,12,3042519,Aaron Jones,RB,MIN,0.0,0.0
2023,12,3043078,Derrick Henry,RB,BAL,19.6,1.0
2023,12,3043116,Demarcus Robinson,WR,LAR,1.3,2.0
2023,12,3044720,Joshua Dobbs,QB,SF,4.5,0.0
2023,12,3045138,Mike Williams,WR,NYJ,0.0,0.0
2023,12,3045144,Tyler Boyd,WR,CIN,2.3,3.0
2023,12,3045147,James Conner,RB,ARI,3.2,4.0
2023,12,3045523,Kendrick Bourne,WR,NE,0.0,0.0
2023,12,3046439,Hunter Henry,TE,NE,0.0,0.0
2023,12,3046779,Jared Goff,QB,DET,18.18,0.0
2023,12,3049899,Younghoe Koo,K,ATL,4.5,0.0
2023,12,3049916,Matt Breida,RB,NYG,1.6,1.0
2023,12,3050478,Jake Elliott,K,PHI,6.5,0.0
2023,12,3051392,Ezekiel Elliott,RB,NE,5.2,2.0
2023,12,3051738,Marquez Valdes-Scantling,WR,KC,-0.1,1.0
2023,12,3051876,Evan Engram,TE,JAX,4.9,5.0
2023,12,3051909,Daniel Carlson,K,LV,2.5,0.0
2023,12,3051926,Gus Edwards,RB,LAC,3.7,1.0
2023,12,3052587,Baker Mayfield,QB,TB,13.36,0.0
2023,12,3054212,Jonnu Smith,TE,MIA,0.0,0.0
2023,12,3054850,Alvin Kamara,RB,NO,11.9,4.0
2023,12,3055899,Harrison Butker,K,KC,5.5,0.0
2023,12,3059722,Zay Jones,WR,JAX,1.0,1.0
2023,12,3059915,Kareem Hunt,RB,CLE,2.2,0.0
2023,12,3068267,Austin Ekeler,RB,WSH,4.4,5.0
2023,12,3115306,Josh Reynolds,WR,DET,7.5,2.0
2023,12,3115394,DJ Chark Jr.,WR,CAR,3.4,3.0
2023,12,3116165,Chris Godwin,WR,TB,4.5,3.0
2023,12,3116365,Mark Andrews,TE,BAL,0.0,0.0
2023,12,3116385,Joe Mixon,RB,HOU,6.0,2.0
2023,12,3116389,Samaje Perine,RB,DEN,12.6,1.0
2023,12,3116406,Tyreek Hill,WR,MIA,16.4,9.0
2023,12,3116593,Dalvin Cook,RB,BAL,2.1,2.0
2023,12,3117251,Christian McCaffrey,RB,SF,25.9,5.0
2023,12,3117256,Dalton Schultz,TE,HOU,0.2,1.0
2023,12,3120348,JuJu Smith-Schuster,WR,NE,1.0,2.0
2023,12,3121023,Dallas Goedert,TE,PHI,0.0,0.0
2023,12,3121409,Noah Brown,WR,HOU,0.0,0.0
2023,12,3121422,Terry McLaurin,WR,WSH,5.0,4.0
2023,12,3121427,Curtis Samuel,WR,BUF,10.0,9.0
2023,12,3122672,Royce Freeman,RB,LAR,13.7,0.0
2023,12,3122840,Deshaun Watson,QB,CLE,0.0,0.0
2023,12,3122976,Jeff Wilson Jr.,RB,MIA,7.3,3.0
2023,12,3123076,David Njoku,TE,CLE,5.9,6.0
2023,12,3124679,Jason Sanders,K,MIA,8.0,0.0
2023,12,3125116,D'Onta Foreman,RB,CLE,0.0,0.0
2023,12,3126486,Deebo Samuel,WR,SF,15.4,7.0
2023,12,3128390,Allen Lazard,WR,NYJ,0.0,0.0
2023,12,3128429,Courtland Sutton,WR,DEN,6.1,3.0
2023,12,3128720,Nick Chubb,RB,CLE,0.0,0.0
2023,12,3135321,Hunter Renfrow,WR,LV,3.8,4.0
2023,12,3139477,Patrick Mahomes,QB,KC,20.82,0.0
2023,12,3139602,D'Ernest Johnson,RB,JAX,6.1,1.0
2023,12,3139925,Rashaad Penny,RB,PHI,0.0,0.0
2023,12,3150744,Chase McLaughlin,K,TB,5.0,0.0
2023,12,3886812,Jake Browning,QB,CIN,11.98,0.0
2023,12,3895856,Christian Kirk,WR,JAX,8.9,4.0
2023,12,3910544,Joshua Kelley,RB,LAC,1.4,2.0
2023,12,3912092,Donald Parham Jr.,TE,LAC,0.0,0.0
2023,12,3915416,DJ Moore,WR,CHI,11.4,11.0
2023,12,3915486,Tyler Conklin,TE,NYJ,3.3,4.0
2023,12,3915511,Joe Burrow,QB,CIN,0.0,0.0
2023,12,3916148,Tony Pollard,RB,TEN,16.3,6.0
2023,12,3916387,Lamar Jackson,QB,BAL,14.98,0.0
2023,12,3916433,Jakobi Meyers,WR,LV,14.1,6.0
2023,12,3916566,K.J. Osborn,WR,NE,3.4,3.0
2023,12,3917232,Tyler Bass,K,BUF,6.0,0.0
2023,12,3917315,Kyler Murray,QB,ARI,20.44,0.0
2023,12,3917792,Daniel Jones,QB,NYG,0.0,0.0
2023,12,3918298,Josh Allen,QB,BUF,39.66,0.0
2023,12,3925357,Calvin Ridley,WR,TEN,16.9,5.0
2023,12,3929630,Saquon Barkley,RB,PHI,5.2,1.0
